business_product_id;name;discriminator;street;house_number;postal_code;main_city_name;number_of_units;maximum_capacity;email;phone1;lat;long;nearestFC;distanceFC
299740;A1P2 JONCKERSHOF 065;HOLIDAY_COTTAGE;DUINENWEG;539;8430;Middelkerke;1;2;;;51.171095;2.782653;Koksijde;13.217226992476105
299735;A2 119;HOLIDAY_COTTAGE;DUINENWEG;539;8430;Middelkerke;1;4;;;51.171095;2.782653;Koksijde;13.217226992476105
212320;a3sHome;HOLIDAY_COTTAGE;KRUISHOUTEMSESTEENWEG;37;9750;Kruisem;1;6;heyerick.a@telenet.be;+32 9 384 60 59;50.906703;3.64934;Gent;19.755311621556718
251047;a3sHome noord;HOLIDAY_COTTAGE;KRUISHOUTEMSESTEENWEG;37;9750;Kruisem;1;4;heyerick.a@telenet.be;+32 9 384 60 59;50.906703;3.64934;Gent;19.755311621556718
379011;AAA Antwerp 1 Shopping Meir;GENERIC_ROOMS;HUIDEVETTERSSTRAAT;40;2000;Antwerpen;1;4;chrisje.stultiens@gmail.com;+32496266023;51.216747;4.405476;Deurne;3.6521244330198113
379012;AAA Antwerp Art Deco;GENERIC_ROOMS;Britselei;27;2000;Antwerpen;1;2;chrisje.stultiens@gmail.com;+32496266023;51.209834;4.406117;Deurne;3.55386664809896
379010;AAA Antwerp Historic Centre;GENERIC_ROOMS;Reyndersstraat;39;2000;Antwerpen;1;4;chrisje.stultiens@gmail.com;+32496266023;51.219029;4.399615;Deurne;4.1034950165049375
380457;AAA ANTWERPEN HV38;GENERIC_ROOMS;HUIDEVETTERSSTRAAT;38;2000;Antwerpen;1;4;DIRK.OEYEN@TELENET.BE;+32477516571;51.217421;4.405388;Deurne;3.671972520247886
224479;AALDUIKER 04;HOLIDAY_COTTAGE;Victorlaan;1;8620;Nieuwpoort;1;6;servimo@era.be;+32 58 22 31 11;51.14170946310073;2.728317228774081;Koksijde;8.220874394245156
224484;Aalduiker 11;HOLIDAY_COTTAGE;VICTORLAAN;1;8620;Nieuwpoort;1;4;servimo@era.be;+32 58 22 31 11;51.14071;2.729386;Koksijde;8.220279210719275
383194;Aalduiker 17;HOLIDAY_COTTAGE;VICTORLAAN;1;8620;Nieuwpoort;1;8;;;51.14071;2.729386;Koksijde;8.220279210719275
224485;Aalduiker 19;HOLIDAY_COTTAGE;Victorlaan;1;8620;Nieuwpoort;1;4;servimo@era.be;+32 58 22 31 11;51.14170946310073;2.728317228774081;Koksijde;8.220874394245156
303034;Aalduiker 5;HOLIDAY_COTTAGE;VICTORLAAN;1;8620;Nieuwpoort;1;10;;;51.14071;2.729386;Koksijde;8.220279210719275
223670;AALSCHOLVER 03;HOLIDAY_COTTAGE;Victorlaan;1;8620;Nieuwpoort;1;4;servimo@era.be;+32 58 22 31 11;51.14170946310073;2.728317228774081;Koksijde;8.220874394245156
345811;Aalscholver 10;HOLIDAY_COTTAGE;VICTORLAAN;1;8620;Nieuwpoort;1;7;;;51.14071;2.729386;Koksijde;8.220279210719275
383196;aalscholver 24;HOLIDAY_COTTAGE;VICTORLAAN;1;8620;Nieuwpoort;1;8;;;51.14071;2.729386;Koksijde;8.220279210719275
261520;Aalscholver A 0202;HOLIDAY_COTTAGE;Franslaan;16;8620;Nieuwpoort;1;6;Virginie.Bonte@immogroup-s.be;;51.14951602232306;2.721107220776418;Koksijde;8.359844966972016
261519;Aalscholver A 0202 AALSCH 05;HOLIDAY_COTTAGE;FRANSLAAN;16;8620;Nieuwpoort;1;4;Virginie.Bonte@immogroup-s.be;;51.149643;2.721109;Koksijde;8.369311645720495
275246;Aalscholver B 01.01 1949;HOLIDAY_COTTAGE;FRANSLAAN;18;8620;Nieuwpoort;1;4;an@euroimmo.be;;51.149518;2.720819;Koksijde;8.34490559842942
261391;Aalscholver B 0103 1995;HOLIDAY_COTTAGE;Franslaan;18;8620;Nieuwpoort;1;4;an@euroimmo.be;;51.14947803686005;2.721019297843782;Koksijde;8.352437719848199
261582;Aalscholver B 0601 AALSCH B 06;HOLIDAY_COTTAGE;FRANSLAAN;18;8620;Nieuwpoort;1;6;Virginie.Bonte@immogroup-s.be;;51.149518;2.720819;Koksijde;8.34490559842942
335537;Aalscholver C 0202;HOLIDAY_COTTAGE;ELISALAAN;19;8620;Nieuwpoort;1;4;;;51.14903;2.721879;Koksijde;8.364764256335821
261643;Aalscholver C 0401 AALSCHOLVER;HOLIDAY_COTTAGE;ELISALAAN;15;8620;Nieuwpoort;1;4;Virginie.Bonte@immogroup-s.be;;51.149149;2.722186;Koksijde;8.389662236295848
303218;Aalscholverstraat HUIS;HOLIDAY_COTTAGE;AALSCHOLVERSTRAAT;94;8450;Bredene;1;5;;;51.235518;2.952987;Koksijde;27.07837416024972
214788;Aalschover;HOLIDAY_COTTAGE;Hoveniersstraat;27;8434;Middelkerke;1;7;fleurdive@yahoo.com;;51.15710412795827;2.761873742490092;Koksijde;11.126441848920717
301380;Aalschover 0302;HOLIDAY_COTTAGE;Victorlaan;1;8620;Nieuwpoort;1;4;;;;;Herbeumont;5540.271330169284
301382;Aalschover 22;HOLIDAY_COTTAGE;VICTORLAAN;1;8620;Nieuwpoort;1;6;;;51.14071;2.729386;Koksijde;8.220279210719275
214847;AALSCHOVER D 20503;HOLIDAY_COTTAGE;ELISALAAN;17;8620;Nieuwpoort;1;6;info@agem.be;+32 59 30 17 79;51.14911;2.722063;Koksijde;8.380319902688818
298960;Aalsters Genot;BED_AND_BREAKFAST;ONEGEM;100;9300;Aalst;4;10;contact@aalsters-genot.be;;50.954874;4.010239;Gent;23.304365748583656
219094;Aan de Boskapel;HOLIDAY_COTTAGE;ZAGERIJSTRAAT;35;2275;Lille;1;10;info@zagerijstraat.be;+32474576026;51.232845;4.820883;Broechem;17.995463760341323
211637;Aan de Coupure;BED_AND_BREAKFAST;COUPURE;22;8000;Brugge;3;6;bruges@bedandbreakfastcoupure.be;+3250731599;51.207561;3.233935;Poelkapelle;34.50390553689754
226647;Aan De Dreef;HOLIDAY_COTTAGE;Genootstraat;21;3630;Maasmechelen;1;12;Philippe@jemar.be;+32 89 77 23 20;50.9972537756615;5.74463539793684;Lommel;37.548111525938815
287334;Aan de Jordaan;GUEST_ROOM;DOORNSTRAAT;31;3370;Boutersem;4;10;erik@tapovan.be;+32 475 78 34 50;50.803541;4.834794;Jodoigne;10.904715763258903
287357;Aan de Jordaan;HOLIDAY_COTTAGE;DOORNSTRAAT;31;3370;Boutersem;1;16;erik@tapovan.be;+32 475 78 34 50;50.803541;4.834794;Jodoigne;10.904715763258903
223746;Aan De Leie;BED_AND_BREAKFAST;WAKKENSE HEIRWEG;26;9800;Deinze;2;4;info@aandeleie.be;;50.989624;3.506667;Gent;18.833526001737997
227081;Aan de Lombaardhof;BED_AND_BREAKFAST;LOMBAARDSTRAAT;42;3500;Hasselt;1;2;info@lombaardhof.com;+32 11 22 96 79;50.93096;5.334755;Sint-Truiden;17.790979799504203
211872;Aan de vaart;HOLIDAY_COTTAGE;AUWEGEMVAART;76;2800;Mechelen;1;4;aandevaart@hotmail.com;+32 15 26 05 07;51.027639;4.462852;Steenokkerzeel;13.192732679643479
378341;Aan de vestingrand;HOLIDAY_COTTAGE;BUKKERSSTRAAT;4;8900;Ieper;1;4;;;50.846917;2.890642;Poelkapelle;12.31719334916337
378318;Aan de Visbeekvallei;HOLIDAY_COTTAGE;WETSCHOT;45;2340;Beerse;1;4;;;51.291974;4.787804;Broechem;19.47426755264863
287390;Aan de Vleterbeke;GENERIC_ROOMS;KRUISBOOMSTRAAT;3;8640;Vleteren;1;8;info@aandevleterbeke.be;+32474377238;50.916017;2.746624;Poelkapelle;16.16266892918727
226853;Aan de Vleterbeke;HOLIDAY_COTTAGE;KRUISBOOMSTRAAT;2;8640;Vleteren;1;10;info@aandevleterbeke.be;;50.915863;2.746231;Poelkapelle;16.193188520847205
287389;Aan de Vleterbeke;GENERIC_ROOMS;KRUISBOOMSTRAAT;3;8640;Vleteren;1;8;info@aandevleterbeke.be;+32474377238;50.916017;2.746624;Poelkapelle;16.16266892918727
378402;Aan de Vleterbeke;GENERIC_ROOMS;KRUISBOOMSTRAAT;3;8640;Vleteren;1;4;info@aandevleterbeke.be;+32474377238;50.916017;2.746624;Poelkapelle;16.16266892918727
378403;Aan de Vleterbeke;GENERIC_ROOMS;KRUISBOOMSTRAAT;3;8640;Vleteren;1;8;info@aandevleterbeke.be;+32474377238;50.916017;2.746624;Poelkapelle;16.16266892918727
224504;Aan De Vrietsel;BED_AND_BREAKFAST;WATERMOLENSTRAAT;37;3650;Dilsen-Stokkem;2;4;arnold.olislagers@telenet.be;+32 89 65 64 67;51.030249;5.737163;Lommel;34.58881081119204
301277;Aan de waterkant;BED_AND_BREAKFAST;Vaart Noord;14;9881;Aalter;2;4;vzwrollings.belami75@gmail.com;;51.0968824001359;3.50007856412987;Gent;16.869536639959783
275885;Aan den oever;HOLIDAY_COTTAGE;VEEWEIDE;40;3060;Bertem;1;6;info@aandenoever.be;;50.842865;4.648285;Overijse;9.403535504124862
357285;Aan het Donkmeer - 15;GENERIC_ROOMS;Strijdamstraat;15;9290;Berlare;1;9;delausnayrene@hotmail.com;;;;Herbeumont;5540.271330169284
357286;Aan het Donkmeer - 17;GENERIC_ROOMS;Strijdamstraat;17;9290;Berlare;1;9;delausnayrene@hotmail.com;;;;Herbeumont;5540.271330169284
227517;Aan het Singelhof - Bellefleur;HOLIDAY_COTTAGE;SINGELSTRAAT;24;3800;Sint-Truiden;1;7;info@aanhetsingelhof.be;+32 11 67 37 60;50.803411;5.219846;Sint-Truiden;3.1245600450192215
227518;Aan het Singelhof - Mirabelle;HOLIDAY_COTTAGE;SINGELSTRAAT;22;3800;Sint-Truiden;1;9;info@aanhetsingelhof.be;+32 11 67 37 60;50.803411;5.219846;Sint-Truiden;3.1245600450192215
220482;Aan het Tombos;HOLIDAY_COTTAGE;Oude Katsei;79;3890;Gingelom;1;5;info@aanhettombos.be;+32 11 88 59 90;50.74280528608975;5.142976827312845;Sint-Truiden;7.467432457964273
220481;Aan het Tombos;HOLIDAY_COTTAGE;OUDE KATSEI;79;3890;Gingelom;1;7;info@aanhettombos.be;+32 11 88 59 90;50.74218;5.142024;Sint-Truiden;7.554529971997992
220483;Aan het Tombos;HOLIDAY_COTTAGE;Oude Katsei;79;3890;Gingelom;1;4;info@aanhettombos.be;+32 11 88 59 90;50.74280528608975;5.142976827312845;Sint-Truiden;7.467432457964273
325078;Aan Maas en Grens;HOLIDAY_COTTAGE;BOSSTRAATJE;3;3640;Kinrooi;1;4;aanmaasengrens@hotmail.com;0495628874;51.147112;5.81309;Lommel;32.387662902486746
325079;Aan Maas en Grens;HOLIDAY_COTTAGE;BOSSTRAATJE;3;3640;Kinrooi;1;4;aanmaasengrens@hotmail.com;0495628874;51.147112;5.81309;Lommel;32.387662902486746
229629;Aan zee;HOTEL;MARKT;6;8660;De Panne;12;25;info@aanzeehotel.be;+32 58 41 46 40;51.099025;2.59267;Koksijde;2.7398177419275616
382775;Aan zee in Blankenberge;HOLIDAY_COTTAGE;ROOD-KRUISSTRAAT;8;8370;Blankenberge;1;6;jj@gtdone.be;0475688850;51.30857;3.126875;Koksijde;41.683544097226644
223304;aan zee op Savoie V2;HOLIDAY_COTTAGE;ZEEDIJK;33;8370;Blankenberge;1;4;vlonk@telenet.be;;51.313609;3.117598;Koksijde;41.46464441933873
382842;Aaron 0201;HOLIDAY_COTTAGE;Stationsstraat;19;8420;De Haan;1;4;;;;;Herbeumont;5540.271330169284
212158;Aarsabroch;BED_AND_BREAKFAST;WANTESTRAAT;98;8310;Brugge;3;8;aarsabroch@telenet.be;+32 50 35 69 62;51.196912;3.235021;Poelkapelle;33.54977495069759
357067;Aarts Erik;HOLIDAY_COTTAGE;Kloosterhofstraat;31;3793;Voeren;1;26;;;50.746082;5.877072;Theux;23.40520039421187
276513;Aarts Wellness bvba;GENERIC_ROOMS;Stationsstraat;97;3665;As;3;6;info@aarts-wellness.be;+32 488 28 28 00;51.00579572469776;5.598564123560691;Lommel;30.56372165039171
228954;Aartshertogstraat;HOLIDAY_COTTAGE;AARTSHERTOGSTRAAT;22;8400;Oostende;1;6;info@jolieinvest.be;+32 59 70 79 66;51.215567;2.886106;Koksijde;21.974659354179394
229910;AARTSHERTOGSTRAAT 66 - 0;HOLIDAY_COTTAGE;Aartshertogstraat;66;8400;Oostende;1;4;mariakerke@dermul.be;+32 59 55 10 69;51.21631338792612;2.884301718807602;Koksijde;21.921521207064952
229911;AARTSHERTOGSTRAAT 66 1/1-1X;HOLIDAY_COTTAGE;Aartshertogstraat;66;8400;Oostende;1;5;mariakerke@dermul.be;+32 59 55 10 69;51.21631338792612;2.884301718807602;Koksijde;21.921521207064952
229912;AARTSHERTOGSTRAAT 66 2/2-2X;HOLIDAY_COTTAGE;Aartshertogstraat;66;8400;Oostende;1;5;mariakerke@dermul.be;+32 59 55 10 69;51.21631338792612;2.884301718807602;Koksijde;21.921521207064952
229908;AARTSHERTOGSTRAAT 66 3/3;HOLIDAY_COTTAGE;Aartshertogstraat;66;8400;Oostende;1;5;mariakerke@dermul.be;+32 59 55 10 69;51.21631338792612;2.884301718807602;Koksijde;21.921521207064952
229909;AARTSHERTOGSTRAAT 66 4/4;HOLIDAY_COTTAGE;Aartshertogstraat;66;8400;Oostende;1;2;mariakerke@dermul.be;+32 59 55 10 69;51.21631338792612;2.884301718807602;Koksijde;21.921521207064952
229913;AARTSHERTOGSTRAAT 66 BEL ETAGE/ST;HOLIDAY_COTTAGE;Aartshertogstraat;66;8400;Oostende;1;4;mariakerke@dermul.be;+32 59 55 10 69;51.21631338792612;2.884301718807602;Koksijde;21.921521207064952
303337;Aartshertogstraat 69 3;HOLIDAY_COTTAGE;AARTSHERTOGSTRAAT;69;8400;Oostende;1;6;;;51.216547;2.88414;Koksijde;21.92777186822657
303597;Aatlantis II 252/0102;HOLIDAY_COTTAGE;Albert I Laan;252;8620;Nieuwpoort;1;4;;;51.1466056066807;2.71145542768972;Koksijde;7.642373847727905
227288;Aazaert ;HOTEL;HOOGSTRAAT;25;8370;Blankenberge;58;187;info@aazaert.be;+32 50 41 15 99;51.315415;3.130285;Koksijde;42.3068141202396
222995;Abacus House;HOLIDAY_COTTAGE;CARTONSTRAAT;6;8900;Ieper;1;8;abacus-house@skynet.be;;50.853304;2.88744;Poelkapelle;11.80409874103572
227682;Abalona;BED_AND_BREAKFAST;KOEBOSSTRAAT;60;9200;Dendermonde;13;28;info@abalona.be;;51.032166;4.062229;Gent;23.2071517591208
214303;Abano;HOLIDAY_COTTAGE;LEOPOLDLAAN;107;8300;Knokke-Heist;1;4;thierry.veys@gmail.com;;51.350986;3.287732;Gent;43.9670375743265
216373;ABBAYE 2520B;HOLIDAY_COTTAGE;Rouzéstraat;21/ 23;8670;Koksijde;1;7;servimo@era.be;+32 58 51 23 23;51.1191595720306;2.635400080282191;Koksijde;2.1846817552267774
261516;ABC Apartment;HOLIDAY_COTTAGE;Langestraat;71;8370;Blankenberge;1;6;b.ternier@gmail.com;+32 479 52 68 79;51.31563376946714;3.130326584484752;Koksijde;42.322952327509235
303168;Abc Apartment 3 Long Street;HOLIDAY_COTTAGE;LANGESTRAAT;71;8370;Blankenberge;1;4;b.ternier@gmail.com;+32 479 52 68 79;51.315834;3.13046;Koksijde;42.34321429161643
263795;ABC hotel;HOTEL;Marie-Josélaan;25;8370;Blankenberge;13;34;info@abchotel.be;+32 50 96 02 50;51.3138370068671;3.13445311208596;Koksijde;42.448695175491785
220040;Abdeshof;HOLIDAY_COTTAGE;ABDISWEG;15;8433;Middelkerke;1;25;info@abdeshof.be;+32 59 31 16 64;51.170108;2.812723;Koksijde;14.894598880508887
261517;Abdij Onze-Lieve-Vrouw van Nazareth;GENERIC_ROOMS;Abdijlaan;9;2960;Brecht;;23;abdij.nazareth@telenet.be;+32 3 313 92 50;51.31654332433618;4.632573331113489;Kapellen;12.451586338545718
299017;ABDIJ VILLA;HOLIDAY_COTTAGE;ABDIJSTRAAT;76;8670;Koksijde;1;6;;;51.10857;2.638071;Koksijde;1.0854904850568525
383240;Abeellogies;BED_AND_BREAKFAST;Abeelstraat;22;8700;Tielt;5;10;;;50.979856;3.32589;Poelkapelle;25.169390800338274
384090;Abeellogies;HOLIDAY_COTTAGE;ABEELSTRAAT;22;8700;Tielt;1;12;;;50.979856;3.32589;Poelkapelle;25.169390800338274
222613;Abel Abri;BED_AND_BREAKFAST;KWAADSTRAAT;29;9750;Kruisem;1;4;info@lepuretlimpur.be;;50.904928;3.65676;Gent;19.785679768729906
384681;Abelendreef 2;GENERIC_ROOMS;ABELENDREEF;2;1820;Steenokkerzeel;1;2;sigma77@gmail.com;0472447957;50.924988;4.516231;Steenokkerzeel;1.3260842788566867
240787;Abelenhof 63;HOLIDAY_COTTAGE;Bassevillestraat;63;8434;Middelkerke;1;6;info@laplage.be;;51.15327401892582;2.760400387554826;Koksijde;10.8014458535625
212261;Abelia;HOLIDAY_COTTAGE;SNAGGAARDSTRAAT;80;8000;Brugge;1;5;info@abelia.be;+32 50 38 91 11;51.216253;3.235941;Poelkapelle;35.39870653284391
287442;Abeljano;HOLIDAY_COTTAGE;SMETSTRAAT;36;3501;Hasselt;1;6;agnes@abeljano.be;+32 495 53 24 27;50.882027;5.349601;Sint-Truiden;14.838947004692628
220525;Abeljano;BED_AND_BREAKFAST;SMETSTRAAT;36;3501;Hasselt;1;3;agnes@abeljano.be;+32 495 53 24 27;50.882027;5.349601;Sint-Truiden;14.838947004692628
211331;ABF V1;HOLIDAY_COTTAGE;Vestingstraat_AN;4;2018;Antwerpen;1;2;info@antwerpbusinessflats.be;+3234702862;51.2169750786727;4.41789520677743;Deurne;2.8076657067465773
211332;ABF V2;HOLIDAY_COTTAGE;Vestingstraat_AN;4;2018;Antwerpen;1;2;info@antwerpbusinessflats.be;+3234702862;51.2169750786727;4.41789520677743;Deurne;2.8076657067465773
211330;ABF V3;HOLIDAY_COTTAGE;Vestingstraat_AN;4;2018;Antwerpen;1;2;info@antwerpbusinessflats.be;+3234702862;51.2169750786727;4.41789520677743;Deurne;2.8076657067465773
212200;Abiente;GENERIC_ROOMS;EEKHOUTSTRAAT;30;8000;Brugge;2;4;comobvba@telenet.be;+32477709621;51.206093;3.22832;Poelkapelle;34.15724562331895
211910;Abondance-logies;GENERIC_ROOMS;Cogels-Osylei;3;2600;Antwerpen;4;8;info@abondance-logies.be;+32 468 15 24 77;51.2052283733913;4.43323938042876;Deurne;1.7768459970847879
211345;Abrahams Prinsenhof;GUEST_ROOM;ABRAHAMSTRAAT;5;9000;Gent;3;8;myriame@dolders.be;+32 9 223 41 08;51.057681;3.718185;Gent;2.404325519932384
229011;Abri Antigone 0702;HOLIDAY_COTTAGE;ZEEDIJK-HEIST;722;8300;Knokke-Heist;1;4;verhuur@hetzoute.be;;51.355013;3.296828;Gent;43.83026721196299
210768;Absolute Home;GUEST_ROOM;BEUKELAARSTRAAT;33;9000;Gent;1;4;info@absolutehome.be;;51.061437;3.702678;Gent;2.930048962454145
211596;Acacia ;HOTEL;Korte Zilverstraat;3-5;8000;Brugge;41;88;info@hotel-acacia.com;+32 50 34 44 11;51.2081870206371;3.22198667952538;Poelkapelle;34.125310090716866
261132;Acacia;HOTEL;VANDERSTICHELENSTRAAT;9;8370;Blankenberge;8;20;casawi97@hotmail.com;+32 50 41 43 83;51.314063;3.123495;Koksijde;41.83140007734895
212765;Acacia 01;HOLIDAY_COTTAGE;Van Bunnenlaan;9;8300;Knokke-Heist;1;4;;;51.35239185661439;3.290930985931477;Gent;43.916596039939506
218911;Acacia 102;GENERIC_ROOMS;HENGELHOEFDREEF;5;3530;Houthalen-Helchteren;2;6;;;51.009119;5.466376;Lommel;26.659387467119622
299022;Acacia 103 Hengelhoef;HOLIDAY_COTTAGE;HENGELHOEFDREEF;5;3530;Houthalen-Helchteren;1;2;theo.soetaers@telenet.be;;51.009119;5.466376;Lommel;26.659387467119622
218921;Acacia 105;GENERIC_ROOMS;HENGELHOEFDREEF;5;3530;Houthalen-Helchteren;1;2;;;51.009119;5.466376;Lommel;26.659387467119622
299023;acacia 106 Hengelhoef;HOLIDAY_COTTAGE;HENGELHOEFDREEF;5;3530;Houthalen-Helchteren;1;2;;;51.009119;5.466376;Lommel;26.659387467119622
218917;Acacia 6;GENERIC_ROOMS;HENGELHOEFDREEF;5;3530;Houthalen-Helchteren;1;4;;;51.009119;5.466376;Lommel;26.659387467119622
218916;Acacia 8;GENERIC_ROOMS;HENGELHOEFDREEF;5;3530;Houthalen-Helchteren;1;4;;;51.009119;5.466376;Lommel;26.659387467119622
218689;Acacia A009;HOLIDAY_COTTAGE;TORENHOFSTRAAT;2;8420;De Haan;1;4;info@lindebrings.com;;51.257414;3.00067;Koksijde;31.20068712052449
211599;Academie;HOTEL;WIJNGAARDSTRAAT;7;8000;Brugge;90;201;info@hotelacademie.be;+32 50 33 22 66;51.202258;3.225458;Poelkapelle;33.68931854824822
211688;Acadia;HOLIDAY_COTTAGE;PEPERSTRAAT;17;8000;Brugge;1;5;info@exquisitehomesbruges.be;;51.212271;3.235369;Poelkapelle;35.001055325613976
230530;Acapulco 00.01  (AR);HOLIDAY_COTTAGE;Zouavenplein;8;8670;Koksijde;1;8;info@agencenotredame.be;+32 58 51 15 78;51.12246328269734;2.639176083157741;Koksijde;2.5898389387317424
226731;Acapulco 03.02  (B3);HOLIDAY_COTTAGE;Zouavenplein;8;8670;Koksijde;1;7;info@agencenotredame.be;+32 58 51 15 78;51.12246328269734;2.639176083157741;Koksijde;2.5898389387317424
221573;acapulco 0309;HOLIDAY_COTTAGE;Meeuwenlaan;5;8434;Middelkerke;1;6;info@laplage.be;+32 59 30 15 13;51.1711537987554;2.775631543972557;Koksijde;12.83200273835763
221575;acapulco 0608;HOLIDAY_COTTAGE;MEEUWENLAAN;5;8434;Middelkerke;1;2;info@laplage.be;+32 59 30 15 13;51.171156;2.775273;Koksijde;12.812471529353955
304352;Acapulco 0705;HOLIDAY_COTTAGE;Meeuwenlaan;5;8434;Middelkerke;1;4;;;51.1711631266251;2.77555041294793;Koksijde;12.828189942535431
221577;acapulco 0805;HOLIDAY_COTTAGE;MEEUWENLAAN;5;8434;Middelkerke;1;4;info@laplage.be;+32 59 30 15 13;51.171156;2.775273;Koksijde;12.812471529353955
227988;acapulco 0905;HOLIDAY_COTTAGE;Meeuwenlaan;5;8434;Middelkerke;1;4;geert.candeel@pandora.be;;51.1711537987554;2.775631543972557;Koksijde;12.83200273835763
221572;Acapulco 2A;HOLIDAY_COTTAGE;Meeuwenlaan;5;8434;Middelkerke;1;6;info@laplage.be;+32 59 30 15 13;51.1711537987554;2.775631543972557;Koksijde;12.83200273835763
216753;Acapulco 61;HOLIDAY_COTTAGE;Brieshelling;9;8301;Knokke-Heist;1;5;duinbergen@pallen.be;+32 50 53 08 30;51.34470085344149;3.260344330004474;Gent;44.88880644801408
215264;Acapulco 81;HOLIDAY_COTTAGE;BRIESHELLING;9;8301;Knokke-Heist;1;6;;;51.344675;3.260142;Gent;44.89741464417006
226725;Acapulco ACA A5;HOLIDAY_COTTAGE;Zouavenplein;8;8670;Koksijde;1;5;info@agencenotredame.be;+32 58 51 15 78;51.12246328269734;2.639176083157741;Koksijde;2.5898389387317424
226726;Acapulco ACA A6;HOLIDAY_COTTAGE;Zouavenplein;8;8670;Koksijde;1;8;info@agencenotredame.be;+32 58 51 15 78;51.12246328269734;2.639176083157741;Koksijde;2.5898389387317424
226727;Acapulco ACA B1;HOLIDAY_COTTAGE;Zouavenplein;8;8670;Koksijde;1;8;info@agencenotredame.be;+32 58 51 15 78;51.12246328269734;2.639176083157741;Koksijde;2.5898389387317424
226728;Acapulco ACA B2;HOLIDAY_COTTAGE;Zouavenplein;8;8670;Koksijde;1;6;info@agencenotredame.be;+32 58 51 15 78;51.12246328269734;2.639176083157741;Koksijde;2.5898389387317424
226729;Acapulco ACA B6;HOLIDAY_COTTAGE;Zouavenplein;8;8670;Koksijde;1;6;info@agencenotredame.be;+32 58 51 15 78;51.12246328269734;2.639176083157741;Koksijde;2.5898389387317424
226730;Acapulco ACA REZ;HOLIDAY_COTTAGE;Zouavenplein;8;8670;Koksijde;1;8;info@agencenotredame.be;+32 58 51 15 78;51.12246328269734;2.639176083157741;Koksijde;2.5898389387317424
301076;ACAPULCO D3/0306;HOLIDAY_COTTAGE;Meeuwenlaan;5;8434;Middelkerke;1;4;;;51.1711631266251;2.77555041294793;Koksijde;12.828189942535431
301460;Acapulco TCD;HOLIDAY_COTTAGE;Meeuwenlaan;5;8434;Middelkerke;1;4;;;51.1711631266251;2.77555041294793;Koksijde;12.828189942535431
218904;Acasia 2/7;GENERIC_ROOMS;HENGELHOEFDREEF;5;3530;Houthalen-Helchteren;1;10;;;51.009119;5.466376;Lommel;26.659387467119622
212238;Accommodation Lodging Bruges;HOLIDAY_COTTAGE;KAZERNEVEST;56;8000;Brugge;1;6;;+32 50 28 14 88;51.206768;3.238195;Poelkapelle;34.589490566689875
378592;Achilles;BED_AND_BREAKFAST;Kunstlaan;18;9000;Gent;5;12;ines.merckaert@investocats.be;0494 11 00 04;;;Herbeumont;5540.271330169284
345653;Achilles & Co;GENERIC_ROOMS;BEUKENDREEF;11;8020;Oostkamp;2;2;laurencevanparys@gmail.com;0474330889;51.107574;3.280456;Poelkapelle;28.209176478098687
227611;Achter de dijk;GUEST_ROOM;HEKKESTRAAT;24;2890;Puurs-Sint-Amands;3;6;achterdedijk@skynet.be;+3252336567;51.052732;4.20344;Neder-Over-Heembeek;20.689837084733476
220857;Achter de duinen;HOLIDAY_COTTAGE;KUSTWEG;99;8620;Nieuwpoort;1;5;info@achtertuin.be;;51.156314;2.748381;Koksijde;10.313579134465057
276493;Achterhuis Zilversmidskamer;BED_AND_BREAKFAST;LANGE KOEPOORTSTRAAT;58;2000;Antwerpen;1;3;zilversmidskamer@gmail.com;+32 494 04 74 13;51.222225;4.40235;Deurne;4.0129720715304815
276964;Acotee d'O;HOLIDAY_COTTAGE;GIJVERINKHOVESTRAAT;2;8691;Alveringem;1;14;info@cotewest.be;;50.966691;2.667482;Koksijde;15.002760908716416
378812;Acropolis;HOTEL;Westendelaan;94;8430;Middelkerke;44;100;info@hotelacropolis.be;+32484555888;51.177181;2.804643;Koksijde;14.858490222671746
215356;Acropolis;HOLIDAY_COTTAGE;ZWALUWENLAAN;3;8300;Knokke-Heist;1;4;david@alexdewulf.be;+32 50 62 30 00;51.349449;3.282207;Gent;44.126296351939466
212082;Adagio Bed & Breakfast;BED_AND_BREAKFAST;GASTON ROELANDTSPLEIN;8;8310;Brugge;2;5;roland.schils@telenet.be;;51.201285;3.247289;Poelkapelle;34.43127973923233
287539;Adamas B&B;BED_AND_BREAKFAST;Sint Gillislaan;24;9200;Dendermonde;3;6;info@adamasbb.be;;51.0209115120756;4.10851775476138;Neder-Over-Heembeek;23.370457106831072
275150;Addendum;HOLIDAY_COTTAGE;WIJERVELDSTRAAT;63;3500;Hasselt;1;2;paul.heleven@telenet.be;+32 472 63 93 54;50.902759;5.321835;Sint-Truiden;14.836091033394055
230420;Adelaide;HOLIDAY_COTTAGE;WIJNSTRAAT;28;9600;Ronse;1;20;contact@adelaide.be;+32 471 19 52 42;50.748477;3.598209;Mouscron;28.073796159648275
382697;Adelante;GENERIC_ROOMS;SCHEEPVAARTKAAI;0;3500;Hasselt;1;4;;;;;Herbeumont;5540.271330169284
378752;Adele;HOLIDAY_COTTAGE;Kesseltweg;53;3620;Lanaken;1;6;gilberte@moors-interieur.be;+32 476 33 43 25;;;Herbeumont;5540.271330169284
